"","variable_id","ENTREZID"
"4003","transcriptome_OFD1","8481"
"4004","transcriptome_OGDH","4967"
"4005","transcriptome_OGFOD2","79676"
"4006","transcriptome_OGFOD3","79701"
"4007","transcriptome_OGFR","11054"
"4008","transcriptome_OGFRL1","79627"
"4009","transcriptome_OGT","8473"
"4010","transcriptome_OIP5","11339"
"4011","transcriptome_OLFM2","93145"
"4012","transcriptome_OLIG1","116448"
"4013","transcriptome_OLIG2","10215"
"4014","transcriptome_OMD","4958"
"4015","transcriptome_OPA1","4976"
"4016","transcriptome_OPA3","80207"
"4017","transcriptome_OPN1SW","611"
"4018","transcriptome_OPRM1","4988"
"4019","transcriptome_OPTN","10133"
"4020","transcriptome_OR10AD1","121275"
"4021","transcriptome_OR10G2","26534"
"4022","transcriptome_OR13D1","286365"
"4023","transcriptome_OR1J1","347168"
"4024","transcriptome_OR1L4","254973"
"4025","transcriptome_OR2A4","79541"
"4026","transcriptome_OR2B11","127623"
"4027","transcriptome_OR2H2","7932"
"4028","transcriptome_OR52B6","340980"
"4029","transcriptome_OR52D1","390066"
"4030","transcriptome_OR52I1","390037"
"4031","transcriptome_OR52W1","120787"
"4032","transcriptome_OR5C1","392391"
"4033","transcriptome_OR5K2","402135"
"4034","transcriptome_OR6K6","128371"
"4035","transcriptome_ORAI1","84876"
"4036","transcriptome_ORC2","4999"
"4037","transcriptome_ORC3","23595"
"4038","transcriptome_ORM1","5004"
"4039","transcriptome_ORM2","5005"
"4040","transcriptome_ORMDL1","94101"
"4041","transcriptome_ORMDL2","29095"
"4042","transcriptome_OS9","10956"
"4043","transcriptome_OSBP","5007"
"4044","transcriptome_OSBP2","23762"
"4045","transcriptome_OSBPL11","114885"
"4046","transcriptome_OSBPL2","9885"
"4047","transcriptome_OSBPL3","26031"
"4048","transcriptome_OSBPL5","114879"
"4049","transcriptome_OSBPL8","114882"
"4050","transcriptome_OSBPL9","114883"
"4051","transcriptome_OSGEP","55644"
"4052","transcriptome_OSGEPL1","64172"
"4053","transcriptome_OSGIN2","734"
"4054","transcriptome_OSM","5008"
"4055","transcriptome_OST4","100128731"
"4056","transcriptome_OSTF1","26578"
"4057","transcriptome_OTOF","9381"
"4058","transcriptome_OTUB1","55611"
"4059","transcriptome_OTUB2","78990"
"4060","transcriptome_OTUD1","220213"
"4061","transcriptome_OTUD3","23252"
"4062","transcriptome_OTUD4","54726"
"4063","transcriptome_OTUD5","55593"
"4064","transcriptome_OTUD7A","161725"
"4065","transcriptome_OTULIN","90268"
"4066","transcriptome_OVOL3","728361"
"4067","transcriptome_OXA1L","5018"
"4068","transcriptome_OXER1","165140"
"4069","transcriptome_OXNAD1","92106"
"4070","transcriptome_OXR1","55074"
"4071","transcriptome_OXSR1","9943"
"4072","transcriptome_OXT","5020"
"4073","transcriptome_P2RX1","5023"
"4074","transcriptome_P2RX2","22953"
"4075","transcriptome_P2RX4","5025"
"4076","transcriptome_P2RX7","5027"
"4077","transcriptome_P2RY13","53829"
"4078","transcriptome_P2RY14","9934"
"4079","transcriptome_P4HB","5034"
"4080","transcriptome_P4HTM","54681"
"4081","transcriptome_PA2G4","5036"
"4082","transcriptome_PAAF1","80227"
"4083","transcriptome_PABPC1","26986"
"4084","transcriptome_PABPN1","8106"
"4085","transcriptome_PABPN1L","390748"
"4086","transcriptome_PACRG","135138"
"4087","transcriptome_PACS1","55690"
"4088","transcriptome_PACS2","23241"
"4089","transcriptome_PACSIN2","11252"
"4090","transcriptome_PADI2","11240"
"4091","transcriptome_PAF1","54623"
"4092","transcriptome_PAFAH1B1","5048"
"4093","transcriptome_PAFAH1B2","5049"
"4094","transcriptome_PAFAH1B3","5050"
"4095","transcriptome_PAG1","55824"
"4096","transcriptome_PAGR1","79447"
"4097","transcriptome_PAICS","10606"
"4098","transcriptome_PAIP1","10605"
"4099","transcriptome_PAIP2","51247"
"4100","transcriptome_PAK1","5058"
"4101","transcriptome_PAK2","5062"
"4102","transcriptome_PALLD","23022"
"4103","transcriptome_PALM3","342979"
"4104","transcriptome_PAN3","255967"
"4105","transcriptome_PANK2","80025"
"4106","transcriptome_PANX1","24145"
"4107","transcriptome_PAPLN","89932"
"4108","transcriptome_PAPOLA","10914"
"4109","transcriptome_PAPOLG","64895"
"4110","transcriptome_PAPPA","5069"
"4111","transcriptome_PAPSS2","9060"
"4112","transcriptome_PAQR3","152559"
"4113","transcriptome_PAQR4","124222"
"4114","transcriptome_PAQR6","79957"
"4115","transcriptome_PAQR7","164091"
"4116","transcriptome_PARD6G","84552"
"4117","transcriptome_PARM1","25849"
"4118","transcriptome_PARN","5073"
"4119","transcriptome_PARP1","142"
"4120","transcriptome_PARP10","84875"
"4121","transcriptome_PARP12","64761"
"4122","transcriptome_PARP14","54625"
"4123","transcriptome_PARP15","165631"
"4124","transcriptome_PARP2","10038"
"4125","transcriptome_PARP4","143"
"4126","transcriptome_PARP6","56965"
"4127","transcriptome_PARP8","79668"
"4128","transcriptome_PARP9","83666"
"4129","transcriptome_PARVB","29780"
"4130","transcriptome_PARVG","64098"
"4131","transcriptome_PASK","23178"
"4132","transcriptome_PATL1","219988"
"4133","transcriptome_PATL2","197135"
"4134","transcriptome_PATZ1","23598"
"4135","transcriptome_PAX5","5079"
"4136","transcriptome_PAX6","5080"
"4137","transcriptome_PAX8","7849"
"4138","transcriptome_PAXBP1","94104"
"4139","transcriptome_PAXIP1","22976"
"4140","transcriptome_PBLD","64081"
"4141","transcriptome_PBRM1","55193"
"4142","transcriptome_PBX2","5089"
"4143","transcriptome_PC","5091"
"4144","transcriptome_PCBD1","5092"
"4145","transcriptome_PCBP2","5094"
"4146","transcriptome_PCCA","5095"
"4147","transcriptome_PCCB","5096"
"4148","transcriptome_PCDH12","51294"
"4149","transcriptome_PCDHB15","56121"
"4150","transcriptome_PCDHGC5","56097"
"4151","transcriptome_PCED1A","64773"
"4152","transcriptome_PCED1B","91523"
"4153","transcriptome_PCF11","51585"
"4154","transcriptome_PCGF1","84759"
"4155","transcriptome_PCGF2","7703"
"4156","transcriptome_PCGF3","10336"
"4157","transcriptome_PCID2","55795"
"4158","transcriptome_PCIF1","63935"
"4159","transcriptome_PCK2","5106"
"4160","transcriptome_PCLO","27445"
"4161","transcriptome_PCM1","5108"
"4162","transcriptome_PCMT1","5110"
"4163","transcriptome_PCMTD1","115294"
"4164","transcriptome_PCMTD2","55251"
"4165","transcriptome_PCNP","57092"
"4166","transcriptome_PCOLCE","5118"
"4167","transcriptome_PCP2","126006"
"4168","transcriptome_PCSK1","5122"
"4169","transcriptome_PCSK5","5125"
"4170","transcriptome_PCSK7","9159"
"4171","transcriptome_PCYOX1","51449"
"4172","transcriptome_PCYT1A","5130"
"4173","transcriptome_PCYT1B","9468"
"4174","transcriptome_PCYT2","5833"
"4175","transcriptome_PDAP1","11333"
"4176","transcriptome_PDC","5132"
"4177","transcriptome_PDCD1","5133"
"4178","transcriptome_PDCD1LG2","80380"
"4179","transcriptome_PDCD2","5134"
"4180","transcriptome_PDCD4","27250"
"4181","transcriptome_PDCD5","9141"
"4182","transcriptome_PDCD6IP","10015"
"4183","transcriptome_PDE12","201626"
"4184","transcriptome_PDE2A","5138"
"4185","transcriptome_PDE3B","5140"
"4186","transcriptome_PDE4A","5141"
"4187","transcriptome_PDE4B","5142"
"4188","transcriptome_PDE4D","5144"
"4189","transcriptome_PDE4DIP","9659"
"4190","transcriptome_PDE5A","8654"
"4191","transcriptome_PDE6A","5145"
"4192","transcriptome_PDE6B","5158"
"4193","transcriptome_PDE6C","5146"
"4194","transcriptome_PDE7A","5150"
"4195","transcriptome_PDE8A","5151"
"4196","transcriptome_PDHA1","5160"
"4197","transcriptome_PDHB","5162"
"4198","transcriptome_PDHX","8050"
"4199","transcriptome_PDIA2","64714"
"4200","transcriptome_PDIA3","2923"
"4201","transcriptome_PDIA4","9601"
"4202","transcriptome_PDK1","5163"
"4203","transcriptome_PDK2","5164"
"4204","transcriptome_PDK3","5165"
"4205","transcriptome_PDLIM1","9124"
"4206","transcriptome_PDLIM4","8572"
"4207","transcriptome_PDLIM5","10611"
"4208","transcriptome_PDP1","54704"
"4209","transcriptome_PDPK1","5170"
"4210","transcriptome_PDPR","55066"
"4211","transcriptome_PDS5A","23244"
"4212","transcriptome_PDSS1","23590"
"4213","transcriptome_PDXDC1","23042"
"4214","transcriptome_PDXK","8566"
"4215","transcriptome_PDXP","57026"
"4216","transcriptome_PDZD2","23037"
"4217","transcriptome_PDZD4","57595"
"4218","transcriptome_PDZD7","79955"
"4219","transcriptome_PDZK1","5174"
"4220","transcriptome_PEA15","8682"
"4221","transcriptome_PEAK1","79834"
"4222","transcriptome_PEBP1","5037"
"4223","transcriptome_PECAM1","5175"
"4224","transcriptome_PEF1","553115"
"4225","transcriptome_PELI1","57162"
"4226","transcriptome_PELI2","57161"
"4227","transcriptome_PELI3","246330"
"4228","transcriptome_PELO","53918"
"4229","transcriptome_PELP1","27043"
"4230","transcriptome_PEPD","5184"
"4231","transcriptome_PER1","5187"
"4232","transcriptome_PER2","8864"
"4233","transcriptome_PER3","8863"
"4234","transcriptome_PERM1","84808"
"4235","transcriptome_PES1","23481"
"4236","transcriptome_PEX10","5192"
"4237","transcriptome_PEX11G","92960"
"4238","transcriptome_PEX12","5193"
"4239","transcriptome_PEX19","5824"
"4240","transcriptome_PEX2","5828"
"4241","transcriptome_PEX26","55670"
"4242","transcriptome_PEX3","8504"
"4243","transcriptome_PEX5L","51555"
"4244","transcriptome_PEX6","5190"
"4245","transcriptome_PF4","5196"
"4246","transcriptome_PFDN1","5201"
"4247","transcriptome_PFDN6","10471"
"4248","transcriptome_PFKFB3","5209"
"4249","transcriptome_PFKL","5211"
"4250","transcriptome_PFKM","5213"
"4251","transcriptome_PFKP","5214"
"4252","transcriptome_PFN1","5216"
"4253","transcriptome_PFN2","5217"
"4254","transcriptome_PFN4","375189"
"4255","transcriptome_PGAM1","5223"
"4256","transcriptome_PGAM2","5224"
"4257","transcriptome_PGAM4","441531"
"4258","transcriptome_PGAM5","192111"
"4259","transcriptome_PGAP2","27315"
"4260","transcriptome_PGC","5225"
"4261","transcriptome_PGD","5226"
"4262","transcriptome_PGF","5228"
"4263","transcriptome_PGGT1B","5229"
"4264","transcriptome_PGK1","5230"
"4265","transcriptome_PGLS","25796"
"4266","transcriptome_PGLYRP1","8993"
"4267","transcriptome_PGM1","5236"
"4268","transcriptome_PGM3","5238"
"4269","transcriptome_PGP","283871"
"4270","transcriptome_PGPEP1","54858"
"4271","transcriptome_PGRMC1","10857"
"4272","transcriptome_PGRMC2","10424"
"4273","transcriptome_PHACTR1","221692"
"4274","transcriptome_PHACTR4","65979"
"4275","transcriptome_PHB2","11331"
"4276","transcriptome_PHC2","1912"
"4277","transcriptome_PHF1","5252"
"4278","transcriptome_PHF11","51131"
"4279","transcriptome_PHF12","57649"
"4280","transcriptome_PHF14","9678"
"4281","transcriptome_PHF19","26147"
"4282","transcriptome_PHF2","5253"
"4283","transcriptome_PHF20","51230"
"4284","transcriptome_PHF21A","51317"
"4285","transcriptome_PHF3","23469"
"4286","transcriptome_PHGR1","644844"
"4287","transcriptome_PHIP","55023"
"4288","transcriptome_PHKA2","5256"
"4289","transcriptome_PHKB","5257"
"4290","transcriptome_PHKG1","5260"
"4291","transcriptome_PHKG2","5261"
"4292","transcriptome_PHLDB3","653583"
"4293","transcriptome_PHLPP2","23035"
"4294","transcriptome_PHOSPHO1","162466"
"4295","transcriptome_PHOX2A","401"
"4296","transcriptome_PHPT1","29085"
"4297","transcriptome_PHRF1","57661"
"4298","transcriptome_PHTF1","10745"
"4299","transcriptome_PHTF2","57157"
"4300","transcriptome_PHYHD1","254295"
"4301","transcriptome_PHYKPL","85007"
"4302","transcriptome_PI4K2A","55361"
"4303","transcriptome_PI4KA","5297"
"4304","transcriptome_PI4KB","5298"
"4305","transcriptome_PIANP","196500"
"4306","transcriptome_PIAS1","8554"
"4307","transcriptome_PIAS3","10401"
"4308","transcriptome_PIAS4","51588"
"4309","transcriptome_PICALM","8301"
"4310","transcriptome_PIDD1","55367"
"4311","transcriptome_PIEZO1","9780"
"4312","transcriptome_PIGB","9488"
"4313","transcriptome_PIGF","5281"
"4314","transcriptome_PIGO","84720"
"4315","transcriptome_PIGW","284098"
"4316","transcriptome_PIGX","54965"
"4317","transcriptome_PIK3AP1","118788"
"4318","transcriptome_PIK3C2A","5286"
"4319","transcriptome_PIK3C2B","5287"
"4320","transcriptome_PIK3CA","5290"
"4321","transcriptome_PIK3CB","5291"
"4322","transcriptome_PIK3CD","5293"
"4323","transcriptome_PIK3CG","5294"
"4324","transcriptome_PIK3IP1","113791"
"4325","transcriptome_PIK3R1","5295"
"4326","transcriptome_PIK3R2","5296"
"4327","transcriptome_PIK3R3","8503"
"4328","transcriptome_PIK3R5","23533"
"4329","transcriptome_PIKFYVE","200576"
"4330","transcriptome_PILRA","29992"
"4331","transcriptome_PIM1","5292"
"4332","transcriptome_PIM2","11040"
"4333","transcriptome_PIM3","415116"
"4334","transcriptome_PIN4","5303"
"4335","transcriptome_PINK1","65018"
"4336","transcriptome_PIP4K2A","5305"
"4337","transcriptome_PIP4K2B","8396"
"4338","transcriptome_PISD","23761"
"4339","transcriptome_PITPNA","5306"
"4340","transcriptome_PITPNC1","26207"
"4341","transcriptome_PITPNM1","9600"
"4342","transcriptome_PITPNM2","57605"
"4343","transcriptome_PITRM1","10531"
"4344","transcriptome_PIWIL4","143689"
"4345","transcriptome_PJA2","9867"
"4346","transcriptome_PKD1","5310"
"4347","transcriptome_PKD1L3","342372"
"4348","transcriptome_PKD2L2","27039"
"4349","transcriptome_PKDREJ","10343"
"4350","transcriptome_PKHD1L1","93035"
"4351","transcriptome_PKIG","11142"
"4352","transcriptome_PKLR","5313"
"4353","transcriptome_PKM","5315"
"4354","transcriptome_PKMYT1","9088"
"4355","transcriptome_PKN1","5585"
"4356","transcriptome_PKN3","29941"
"4357","transcriptome_PLA2G10","8399"
"4358","transcriptome_PLA2G12A","81579"
"4359","transcriptome_PLAA","9373"
"4360","transcriptome_PLAC8","51316"
"4361","transcriptome_PLAC9","219348"
"4362","transcriptome_PLAGL1","5325"
"4363","transcriptome_PLAGL2","5326"
"4364","transcriptome_PLAT","5327"
"4365","transcriptome_PLB1","151056"
"4366","transcriptome_PLCB1","23236"
"4367","transcriptome_PLCB2","5330"
"4368","transcriptome_PLCB3","5331"
"4369","transcriptome_PLCD1","5333"
"4370","transcriptome_PLCD4","84812"
"4371","transcriptome_PLCE1","51196"
"4372","transcriptome_PLCG1","5335"
"4373","transcriptome_PLCG2","5336"
"4374","transcriptome_PLCH2","9651"
"4375","transcriptome_PLCL1","5334"
"4376","transcriptome_PLD6","201164"
"4377","transcriptome_PLEC","5339"
"4378","transcriptome_PLEKHA2","59339"
"4379","transcriptome_PLEKHA5","54477"
"4380","transcriptome_PLEKHB2","55041"
"4381","transcriptome_PLEKHG2","64857"
"4382","transcriptome_PLEKHG3","26030"
"4383","transcriptome_PLEKHG4","25894"
"4384","transcriptome_PLEKHG5","57449"
"4385","transcriptome_PLEKHG6","55200"
"4386","transcriptome_PLEKHG7","440107"
"4387","transcriptome_PLEKHH1","57475"
"4388","transcriptome_PLEKHM2","23207"
"4389","transcriptome_PLEKHM3","389072"
"4390","transcriptome_PLEKHN1","84069"
"4391","transcriptome_PLEKHO2","80301"
"4392","transcriptome_PLIN2","123"
"4393","transcriptome_PLIN4","729359"
"4394","transcriptome_PLK3","1263"
"4395","transcriptome_PLLP","51090"
"4396","transcriptome_PLN","5350"
"4397","transcriptome_PLOD3","8985"
"4398","transcriptome_PLP1","5354"
"4399","transcriptome_PLP2","5355"
"4400","transcriptome_PLTP","5360"
"4401","transcriptome_PLXDC1","57125"
"4402","transcriptome_PLXDC2","84898"
"4403","transcriptome_PLXNA4","91584"
"4404","transcriptome_PLXNB3","5365"
"4405","transcriptome_PLXNC1","10154"
"4406","transcriptome_PLXND1","23129"
"4407","transcriptome_PM20D1","148811"
"4408","transcriptome_PMAIP1","5366"
"4409","transcriptome_PMEL","6490"
"4410","transcriptome_PMEPA1","56937"
"4411","transcriptome_PML","5371"
"4412","transcriptome_PMM2","5373"
"4413","transcriptome_PMPCA","23203"
"4414","transcriptome_PMS1","5378"
"4415","transcriptome_PNKD","25953"
"4416","transcriptome_PNKP","11284"
"4417","transcriptome_PNMA5","114824"
"4418","transcriptome_PNN","5411"
"4419","transcriptome_PNOC","5368"
"4420","transcriptome_PNPLA2","57104"
"4421","transcriptome_PNPLA7","375775"
"4422","transcriptome_PNPT1","87178"
"4423","transcriptome_PNRC1","10957"
"4424","transcriptome_PNRC2","55629"
"4425","transcriptome_POC1B","282809"
"4426","transcriptome_POC5","134359"
"4427","transcriptome_PODNL1","79883"
"4428","transcriptome_PODXL","5420"
"4429","transcriptome_PODXL2","50512"
"4430","transcriptome_POFUT2","23275"
"4431","transcriptome_POGK","57645"
"4432","transcriptome_POLA2","23649"
"4433","transcriptome_POLD1","5424"
"4434","transcriptome_POLD4","57804"
"4435","transcriptome_POLDIP2","26073"
"4436","transcriptome_POLE3","54107"
"4437","transcriptome_POLE4","56655"
"4438","transcriptome_POLG","5428"
"4439","transcriptome_POLG2","11232"
"4440","transcriptome_POLH","5429"
"4441","transcriptome_POLK","51426"
"4442","transcriptome_POLM","27434"
"4443","transcriptome_POLR1A","25885"
"4444","transcriptome_POLR1B","84172"
"4445","transcriptome_POLR1E","64425"
"4446","transcriptome_POLR2A","5430"
"4447","transcriptome_POLR2B","5431"
"4448","transcriptome_POLR2C","5432"
"4449","transcriptome_POLR2E","5434"
"4450","transcriptome_POLR2H","5437"
"4451","transcriptome_POLR2I","5438"
"4452","transcriptome_POLR2L","5441"
"4453","transcriptome_POLR3E","55718"
"4454","transcriptome_POLR3F","10621"
"4455","transcriptome_POLR3G","10622"
"4456","transcriptome_POLR3GL","84265"
"4457","transcriptome_POLR3H","171568"
"4458","transcriptome_POLRMT","5442"
"4459","transcriptome_POM121","9883"
"4460","transcriptome_POMT1","10585"
"4461","transcriptome_POMZP3","22932"
"4462","transcriptome_POP5","51367"
"4463","transcriptome_POR","5447"
"4464","transcriptome_POT1","25913"
"4465","transcriptome_POU2F1","5451"
"4466","transcriptome_POU2F2","5452"
"4467","transcriptome_POU5F1","5460"
"4468","transcriptome_POU5F1B","5462"
"4469","transcriptome_PP2D1","151649"
"4470","transcriptome_PPARA","5465"
"4471","transcriptome_PPAT","5471"
"4472","transcriptome_PPBP","5473"
"4473","transcriptome_PPCDC","60490"
"4474","transcriptome_PPFIA1","8500"
"4475","transcriptome_PPFIA4","8497"
"4476","transcriptome_PPHLN1","51535"
"4477","transcriptome_PPIA","5478"
"4478","transcriptome_PPIB","5479"
"4479","transcriptome_PPIC","5480"
"4480","transcriptome_PPID","5481"
"4481","transcriptome_PPIE","10450"
"4482","transcriptome_PPIF","10105"
"4483","transcriptome_PPIG","9360"
"4484","transcriptome_PPIH","10465"
"4485","transcriptome_PPIL2","23759"
"4486","transcriptome_PPIL4","85313"
"4487","transcriptome_PPIL6","285755"
"4488","transcriptome_PPIP5K2","23262"
"4489","transcriptome_PPL","5493"
"4490","transcriptome_PPM1A","5494"
"4491","transcriptome_PPM1B","5495"
"4492","transcriptome_PPM1E","22843"
"4493","transcriptome_PPM1G","5496"
"4494","transcriptome_PPM1K","152926"
"4495","transcriptome_PPM1M","132160"
"4496","transcriptome_PPM1N","147699"
"4497","transcriptome_PPME1","51400"
"4498","transcriptome_PPOX","5498"
"4499","transcriptome_PPP1CA","5499"
"4500","transcriptome_PPP1CC","5501"
"4501","transcriptome_PPP1R10","5514"
"4502","transcriptome_PPP1R12A","4659"
"4503","transcriptome_PPP1R12B","4660"
"4504","transcriptome_PPP1R12C","54776"
"4505","transcriptome_PPP1R13B","23368"
"4506","transcriptome_PPP1R14B","26472"
"4507","transcriptome_PPP1R15A","23645"
"4508","transcriptome_PPP1R15B","84919"
"4509","transcriptome_PPP1R16A","84988"
"4510","transcriptome_PPP1R16B","26051"
"4511","transcriptome_PPP1R18","170954"
"4512","transcriptome_PPP1R1A","5502"
"4513","transcriptome_PPP1R1B","84152"
"4514","transcriptome_PPP1R2","5504"
